origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat,edge_betweenness,edge_closeness,edge_pagerank,masa_economica,eph_maestro
bosques_pabellon,reforma_social,59,82.0,136.22137291123167,-99.26237205113314,19.39081057167338,-99.22069156982484,19.43050178811614,0.0,0.8786700571758095,0.1991660144563042,11170.152578720998,136.22137291123167
carretera_al_olivo,cruce_echanove,1,1.0,370.58476426240577,-99.27946448261554,19.378125840718912,-99.27875789244648,19.366765417540147,0.0182370820668693,0.8249727386040367,0.2991067174369592,370.58476426240577,370.58476426240577
carretera_al_olivo,vistahermosa,2,1.0,342.7499889226134,-99.27946448261554,19.378125840718912,-99.27042163532596,19.37671602456989,0.0030395136778115,0.8249727386040367,0.2991067174369592,342.7499889226134,342.7499889226134
carretera_al_olivo,rios,3,7.0,259.60639118988234,-99.27946448261554,19.378125840718912,-99.16920899521506,19.42951342694659,0.0091185410334346,0.8251105096024677,0.2991067174369592,1817.2447383291765,259.60639118988234
carretera_al_olivo,ahuehuetes_norte,4,1.0,258.6738935385335,-99.27946448261554,19.378125840718912,-99.24577865828584,19.40537707718716,0.0182370820668693,0.8249727386040367,0.2991067174369592,258.6738935385335,258.6738935385335
carretera_al_olivo,santa_fe_ibero,5,16.0,238.29192964582387,-99.27946448261554,19.378125840718912,-99.26311562221406,19.36882267011668,0.0121580547112462,0.8249727386040367,0.2991067174369592,3812.670874333182,238.29192964582387
carretera_al_olivo,vialidad_de_la_barranca,6,4.0,235.4061286514774,-99.27946448261554,19.378125840718912,-99.28056454184696,19.393200459164007,0.0121580547112462,0.8249727386040367,0.2991067174369592,941.6245146059096,235.4061286514774
carretera_al_olivo,interlomas_magnocentro,7,9.0,233.4410096888909,-99.27946448261554,19.378125840718912,-99.27313998603957,19.40328714404757,0.0030395136778115,0.8249727386040367,0.2991067174369592,2100.969087200018,233.44100968889086
carretera_al_olivo,de_los_bosques,8,2.0,233.08044381203456,-99.27946448261554,19.378125840718912,-99.25060045130309,19.410038128617952,0.0030395136778115,0.8249727386040367,0.2991067174369592,466.1608876240691,233.08044381203456
carretera_al_olivo,juarez_rosa,9,5.0,225.1636182084276,-99.27946448261554,19.378125840718912,-99.1685549376507,19.42449048486485,0.0151975683890577,0.8249727386040367,0.2991067174369592,1125.818091042138,225.16361820842758
