origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat
anahuac_1,bosque_real,23,19.0,182.46338520835081,-99.18012525362312,19.44015083562541,-99.28714056877524,19.42465501633056
anahuac_1,lomas_country_club,24,10.0,181.7372831090881,-99.18012525362312,19.44015083562541,-99.28819674967784,19.4060214954013
anahuac_1,ahuehuetes_sur,25,25.0,177.7977724465122,-99.18012525362312,19.44015083562541,-99.2441073831352,19.40052159766137
anahuac_1,juarez_rosa,26,119.0,177.12458428899055,-99.18012525362312,19.44015083562541,-99.1685549376507,19.42449048486485
anahuac_1,carso_antara_miyana,27,194.0,176.6046057484011,-99.18012525362312,19.44015083562541,-99.20211710257206,19.442004608729604
anahuac_1,lomas_virreyes,28,47.0,173.97851346891943,-99.18012525362312,19.44015083562541,-99.20445840746933,19.42297381834899
anahuac_1,sedena,29,24.0,173.3911756641703,-99.18012525362312,19.44015083562541,-99.21906305611301,19.435677259940665
anahuac_1,roma_condesa_2,30,235.0,170.30437089867328,-99.18012525362312,19.44015083562541,-99.17197870364443,19.40971067337264
anahuac_1,lomas_olimpo,31,4.0,169.84083548318057,-99.18012525362312,19.44015083562541,-99.21579158596154,19.425952919985818
anahuac_1,reforma_social,32,19.0,168.3763586997486,-99.18012525362312,19.44015083562541,-99.22069156982485,19.43050178811614
anahuac_1,el_olivo,33,6.0,165.72718334037015,-99.18012525362312,19.44015083562541,-99.27744135324596,19.38735328963119
anahuac_1,herradura_conscripto,34,123.0,160.3104252823125,-99.18012525362312,19.44015083562541,-99.24906124767666,19.42373809678456
anahuac_1,bosques_pabellon,35,34.0,160.02806763545135,-99.18012525362312,19.44015083562541,-99.26237205113314,19.39081057167338
anahuac_1,loma_de_la_palma,36,11.0,159.04955714269,-99.18012525362312,19.44015083562541,-99.2716599233325,19.385898929960657
anahuac_1,lomas_fc_cuernavaca,37,86.0,156.41771899162563,-99.18012525362312,19.44015083562541,-99.20769773996038,19.428952545881838
anahuac_1,lomas_barrilaco,38,25.0,155.1732861300283,-99.18012525362312,19.44015083562541,-99.22168073798956,19.42002371932811
anahuac_1,anzures,39,23.0,153.81331241772747,-99.18012525362312,19.44015083562541,-99.17827334839684,19.431484247192568
anahuac_1,nodo_monte_libano,40,53.0,153.171898175398,-99.18012525362312,19.44015083562541,-99.22775787154656,19.42068203941582
anahuac_1,polanco_parroquia,41,85.0,147.18845082858905,-99.18012525362312,19.44015083562541,-99.19624153588703,19.434792329066468
anahuac_1,lagos,42,30.0,145.14470320960953,-99.18012525362312,19.44015083562541,-99.19264764424182,19.44005294880619
anahuac_1,lomas_trastevere,43,66.0,139.2816304053857,-99.18012525362312,19.44015083562541,-99.21319156618179,19.418833952452264
anahuac_1,palmas_jp_morgan,44,130.0,139.06251967988317,-99.18012525362312,19.44015083562541,-99.21289780887226,19.43183808325896
anahuac_1,lomas_prado_norte,45,40.0,137.28768894296894,-99.18012525362312,19.44015083562541,-99.21221227686004,19.426802777070936
anahuac_1,polanco_5,46,81.0,136.58888470300153,-99.18012525362312,19.44015083562541,-99.18677511764794,19.43429311476215
anahuac_1,sotelo,47,55.0,132.21104009163858,-99.18012525362312,19.44015083562541,-99.21499282484368,19.448408722217206
anahuac_1,polanco_parque_lincoln,48,50.0,131.47687310092013,-99.18012525362312,19.44015083562541,-99.19708274657825,19.428901410281373
anahuac_1,sante_fe_patio,49,21.0,125.8704840443929,-99.18012525362312,19.44015083562541,-99.25349395128733,19.375588657788658
anahuac_1,santa_fe_quintana,50,5.0,124.62559318802141,-99.18012525362312,19.44015083562541,-99.24989702017497,19.36964298703847
anahuac_1,frontera_polanco,51,10.0,119.89740986386614,-99.18012525362312,19.44015083562541,-99.1898883102344,19.442915975401075
